Episode,Time,Character,Type of Roll,Total Value,Natural Value,Crit?,Damage,# Kills,Notes
5,0:48:20,Tiberius,Constitution Save,Unknown,Unknown,,,,"Concentration, Low"
5,0:50:30,Keyleth,Constitution Save,7,5,,,,
5,0:51:36,Tiberius,Acrobatics,15,12,,,,Disregarded due to disadvantage
5,0:51:36,Tiberius,Acrobatics,13,10,,,,With disadvantage
5,0:52:28,Tiberius,Constitution Save,19,16,,,,Concentration
5,0:53:06,Vax'ildan,Intelligence,24,17,,,,
5,0:53:26,Grog,Acrobatics,18,16,,,,
5,0:53:26,Keyleth,Acrobatics,4,2,,,,
5,0:53:26,Percy,Acrobatics,23,18,,,,
5,0:53:26,Pike,Acrobatics,13,13,,,,
5,0:53:26,Tiberius,Acrobatics,23,20,,,,Unannounced nat20 or bad math/mod
5,0:53:26,Vax'ildan,Acrobatics,18,5,,,,
5,0:53:26,Vex'ahlia,Acrobatics,Nat1,1,,,,
5,0:57:21,Vax'ildan,Healing,8,,,,,Potion for Percy
5,0:57:21,Vex'ahlia,Healing,5,,,,,Potion for Scanlan
5,0:57:21,Grog,Healing,Unknown,,,,,Potion for self
5,0:58:40,Keyleth,Healing,Unknown,,,,,Healing Word for Percy
5,0:59:10,Pike,Healing,24,,,,,Mass Healing Word for everyone
5,1:04:05,Pike,Medicine,9,5,,,,
5,1:05:50,Vax'ildan,Perception,21,11,,,,
5,1:05:50,Vex'ahlia,Perception,13,6,,,,
5,1:17:43,Percy,Tinkering,15,6,,,,Exploding Arrow
5,1:20:00,Vex'ahlia,Stealth,Nat1,1,,,,
5,1:20:00,Vax'ildan,Stealth,23,10,,,,
5,1:20:00,Grog,Stealth,17,15,,,,
5,1:40:20,Pike,Strength,10,9,,,,
5,1:40:20,Grog,Strength,23,19,,,,
5,1:44:06,Grog,Athletics,24,16,,,,Grog and Vax's first prank: Grog tripping Vax
5,1:44:15,Vax'ildan,Acrobatics,22,9,,,,
5,1:49:00,Vax'ildan,Wisdom Save,12,10,,,,
5,1:55:23,Grog,Initiative,9,7,,,,
5,1:55:23,Keyleth,Initiative,13,11,,,,
5,1:55:23,Percy,Initiative,13,6,,,,
5,1:55:23,Pike,Initiative,11,11,,,,
5,1:55:23,Tiberius,Initiative,19,16,,,,
5,1:55:23,Vax'ildan,Initiative,15,10,,,,
5,1:55:23,Vex'ahlia,Initiative,15,10,,,,
5,1:58:18,Vax'ildan,Attack,28,18,,,,Surprise Poison Dagger Sneak Attack
5,1:58:32,Vax'ildan,Damage,62,,,62 to Ogre 1,1,
5,1:59:30,Vax'ildan,Stealth,Nat20,20,,,,
5,2:00:04,Vex'ahlia,Attack,22,11,,,,Exploding Arrow
5,2:00:14,Vex'ahlia,Damage,25,,,"34 (19+6 HM+ 9 Fire) to Ogre 2, 
9 Fire to cart",,Extra explosive damage from arrow
5,2:01:45,Tiberius,Attack,21,12,,,,Scorching Ray
5,2:01:45,Tiberius,Attack,22,13,,,,Scorching Ray
5,2:01:45,Tiberius,Attack,21,12,,,,Scorching Ray
5,2:02:50,Tiberius,Damage,10,,,10 to Ogre 2,,
5,2:02:50,Tiberius,Damage,17,,,17 to Ogre 2,,
5,2:02:50,Tiberius,Damage,12,,,12 to Ogre 2,,
5,2:06:18,Vex'ahlia,Attack,19,9,,,,Lightning Arrow
5,2:06:36,Vex'ahlia,Damage,11,,,,,Ooze Splits
5,2:08:09,Vax'ildan,Attack,18,7,,,,Dagger Sneak Attack
5,2:08:16,Vax'ildan,Damage,52,,,52 to Ogre 2,1,
5,2:08:59,Vax'ildan,Acrobatics,15,6,,,,
5,2:10:15,Percy,Attack,15,4,,,,Pepperbox Ice Shot
5,2:10:31,Percy,Damage,21,,,15 to Ooze,,
5,2:11:38,Percy,Attack,20,9,,,,Pepperbox
5,2:11:44,Percy,Damage,7,,,7 to Ooze,,
5,2:13:11,Keyleth,Attack,18,8,,,,Thornwhip
5,2:13:21,Keyleth,Damage,1,,,1 to Ooze,,
5,2:13:46,Keyleth,Damage,17,,,17 Fire to Ooze,,"Damage by lava, Keyleth pulled him in, 
Matt rolled damage"
5,2:15:40,Pike,Damage,25,,,"25 to Ooze 1, 13 (26/2) to Ooze 2",,Insect Plague
5,2:17:45,Grog,Attack,19,10,,,,FBWH
5,2:17:45,Grog,Attack,12,3,,,,FBWH
5,2:18:12,Grog,Damage,15,,,15 (10+5 Fire) to Ooze,,
5,2:18:12,Grog,Damage,17,,,17 (14+3 Fire) to Ooze,,
5,2:20:29,,Damage,8,,,8 Fire to Ooze,,Damage by being in lava at beginning of turn
5,2:26:38,,Damage,45,,,45 to Hook Horror 1,,"Damage by lava, this one due to Tiberius telekineis"
5,2:26:57,Tiberius,Attack,15,6,,,,Glacial Blast
5,2:30:13,Vex'ahlia,Attack,13,2,,,,Arrow through Blazing Bowstring
5,2:30:13,Vex'ahlia,Attack,20,9,,,,Arrow through Blazing Bowstring
5,2:30:41,Vex'ahlia,Damage,22,,,22 (14+3 HM+5 Fire) to Hook Horror 1,,
5,2:32:05,Vax'ildan,Acrobatics,22,9,,,,
5,2:32:57,Vax'ildan,Attack,18,8,,,,Flame-Tongue Dagger Sneak Attack
5,2:33:08,Vax'ildan,Damage,58,,,58 to Ooze,,
5,2:34:02,Vax'ildan,Attack,16,5,,,,Keen Dagger
5,2:34:14,Vax'ildan,Damage,8,,,8 to Ooze,,
5,2:35:22,Percy,Attack,27,16,,,,Pepperbox Dead Fire Shot
5,2:35:29,Percy,Damage,10,,,10 to Ooze,,
5,2:35:44,Percy,Attack,14,3,,,,Pepperbox Dead Shot
5,2:35:52,Percy,Damage,26,,,26 (23+ 3 Fire) to Ooze,,
5,2:37:30,Keyleth,Damage,6,,,"6 to Ooze 1, 6 to Ooze 2",,Thunderwave
5,2:38:15,Pike,Healing,24,,,,,Cure Wounds on Grog
5,2:41:51,Vax'ildan,Attack,26,15,,,,Attack of Opportunity
5,2:41:59,Vax'ildan,Damage,11,,,11 to Ooze,,
5,2:46:14,Tiberius,Attack,24,15,,,,Glacial Blast
5,2:46:31,Tiberius,Damage,20,,,20 Ice to Hook Horror 2,,
5,2:47:24,Tiberius,Attack,20,11,,,,Glacial Blast
5,2:47:32,Tiberius,Damage,15,,,15 to Hook Horror 2,,
5,2:49:31,Vex'ahlia,Attack,23,12,,,,Arrow
5,2:49:43,Vex'ahlia,Damage,14,,,14 to Ooze,,
5,2:50:01,Vex'ahlia,Damage,17,,,17 to Ooze,1,
5,2:50:31,Vax'ildan,Attack,15,4,,,,Thrown Keen Dagger
5,2:50:41,Vax'ildan,Damage,9,,,9 to Ooze,,
5,2:50:46,Vax'ildan,Attack,26,16,,,,Thrown Flame-Tongue Dagger
5,2:50:51,Vax'ildan,Damage,8,,,8 to Ooze,,
5,2:51:37,Percy,Attack,14,3,,,,Pepperbox Dead Shot
5,2:51:46,Percy,Damage,18,,,18 to Ooze,,
5,2:51:55,Percy,Attack,13,2,,,,Pepperbox
5,2:52:04,Percy,Damage,11,,,11 to Ooze,1,
5,2:22:59,Keyleth,Attack,26,16,,,,Thornwhip
5,2:53:14,Keyleth,Damage,8,,,8 Piercing to Hook Horror 2,1,HDYWTDT
5,2:54:55,Pike,Healing,25,,,,,Cure Wounds on Grog
5,2:55:58,Pike,Healing,22,,,,,Mass Cure Wounds (22 for all)
5,3:00:29,Percy,Investigation,8,5,,,,
6,0:31:10,Vex'ahlia,Survival,Unknown,Unknown,,,,Disregarded due to advantage
6,0:31:10,Vex'ahlia,Survival,21,15,,,,With advantage
6,0:32:52,Grog,Stealth,17,15,,,,
6,0:32:52,Keyleth,Stealth,15,13,,,,
6,0:32:52,Percy,Stealth,7,2,,,,
6,0:32:52,Pike,Stealth,7,7,,,,
6,0:32:52,Scanlan,Stealth,19,19,,,,
6,0:32:52,Tiberius,Stealth,Unknown,Unknown,,,,Fail
6,0:32:52,Vax'ildan,Stealth,26,13,,,,
6,0:32:52,Vex'ahlia,Stealth,20,11,,,,
6,0:42:44,Grog,Perception,9,9,,,,
6,0:42:44,Keyleth,Perception,16,6,,,,
6,0:42:44,Percy,Perception,24,17,,,,
6,0:42:44,Pike,Perception,19,6,,,,
6,0:42:44,Scanlan,Perception,6,6,,,,
6,0:42:44,Tiberius,Perception,15,18,,,,
6,0:42:44,Vax'ildan,Perception,25,18,,,,
6,0:42:44,Vex'ahlia,Perception,20,14,,,,
6,0:45:53,Vex'ahlia,Perception,17,11,,,,
6,0:45:53,Vex'ahlia,Perception,Unknown,Unknown,,,,Disregarded due to advantage
6,0:45:53,Vax'ildan,Perception,26,1,,,,With advantage
6,0:51:28,Scanlan,Stealth,Nat1,10,,,,
6,0:52:23,Pike,Perception,14,6,,,,
6,0:53:53,Vax'ildan,Investigation,7,4,,,,
6,0:53:59,Vex'ahlia,Investigation,21,19,,,,
6,0:53:59,Vex'ahlia,Investigation,Unknown,Unknown,,,,Disregarded due to advantage
6,1:00:49,Grog,Stealth,26,14,,,,With advantage
6,1:00:49,Keyleth,Stealth,23,11,,,,
6,1:00:49,Percy,Stealth,Nat1,1,,,,
6,1:00:49,Pike,Stealth,13,3,,,,
6,1:00:49,Scanlan,Stealth,19,9,,,,
6,1:00:49,Tiberius,Stealth,24,11,,,,
6,1:00:49,Vax'ildan,Stealth,32,9,,,,
6,1:00:49,Vex'ahlia,Stealth,30,11,,,,
6,1:05:34,Percy,Nature,23,20,,,,
6,1:08:20,Vax'ildan,Nature,26,13,,,,
6,1:09:08,Vax'ildan,Nature,18,15,,,,
6,1:09:48,Vex'ahlia,Nature,Nat1,1,,,,Disregarded due to advantage
6,1:09:48,Vex'ahlia,Nature,22,20,,,,"With advantage, unnanounced nat20 or bad math/mod"
6,1:21:04,Grog,Attack,19,11,,,,Great Axe
6,1:21:04,Grog,Attack,19,11,,,,Great Axe
6,1:21:13,Grog,Damage,17,,,17 to Duergar Soldier,,
6,1:21:13,Grog,Damage,19,,,19 to Duergar Soldier,1,
6,1:23:05,Keyleth,Athletics,14,8,,,1,"Killed by pushing into lava, no damage amount given"
6,1:26:24,Tiberius,Arcana,22,16,,,,
6,1:26:55,Vex'ahlia,Attack,25,14,,,,Arrow through Blazing Bowstring
6,1:26:55,Vex'ahlia,Attack,18,7,,,,Arrow through Blazing Bowstring
6,1:26:55,Percy,Attack,23,2,,,,Bad News
6,1:27:43,Vex'ahlia,Damage,20,,,20 to Duergar Soldier,,
6,1:27:43,Vex'ahlia,Damage,13,,,13 to Duergar Soldier,1,
6,1:27:43,Percy,Damage,7,,,7 to Duergar Soldier,,
6,1:30:10,Grog,Strength,23,19,,,,With advantage
6,1:30:10,Grog,Strength,Unknown,Unknown,,,,Disregarded due to advantage
6,1:32:06,Pike,Attack,10,2,,,,Spiritual Weapon
6,1:34:08,Scanlan,Athletics,5,3,,,,Unseen Servant
6,1:35:07,Vex'ahlia,Attack,Nat1,1,,,,Arrow
6,1:35:07,Vex'ahlia,Attack,25,14,,,,Arrow
6,1:35:26,Vex'ahlia,Damage,8,,,8 to Duergar Soldier,,
6,1:36:11,Percy,Attack,18,6,,,,Bad News
6,1:36:19,Percy,Damage,25,,,25 to Duergar Soldier,1,
6,1:56:25,Vax'ildan,Perception,20,10,,,,
6,1:56:45,Vax'ildan,Thieves' Tools,30,17,,,,
6,1:59:45,Vax'ildan,Perception,27,17,,,,
6,2:03:01,Vax'ildan,Stealth,19,6,,,,
6,2:05:55,Vax'ildan,Attack,17,6,,,,Keen Dagger Sneak Attack
6,2:05:55,Vex'ahlia,Attack,27,16,,,,Arrow
6,2:05:55,Vex'ahlia,Attack,26,15,,,,Arrow
6,2:06:24,Vax'ildan,Damage,46,,,46 to Duergar Guard,1,
6,2:07:05,Vax'ildan,Attack,19,9,,,,Poison Dagger
6,2:07:05,Vex'ahlia,Damage,15,,,15 to Duergar Guard,,
6,2:07:12,Vax'ildan,Damage,16,,,12 [7+5 (9/2) Poison] to Duergar Guard,,
6,2:08:16,Vax'ildan,Initiative,19,12,,,,
6,2:08:16,Vex'ahlia,Initiative,Unknown,Unknown,,,,Highish
6,2:08:40,Grog,Stealth,20,18,,,,
6,2:08:40,Keyleth,Stealth,17,15,,,,
6,2:08:40,Percy,Stealth,12,7,,,,
6,2:08:40,Pike,Stealth,19,19,,,,Disregarded due to disadvantage
6,2:08:40,Scanlan,Stealth,12,12,,,,
6,2:08:40,Tiberius,Stealth,16,13,,,,
6,2:08:48,Vax'ildan,Attack,28,17,,,2,Damage roll not rolled
6,2:09:40,Pike,Stealth,8,8,,,,With disadvantage
6,2:11:50,Pike,Healing,Unknown,,,,,Mass cure on NPC prisoners
6,2:14:26,Vax'ildan,Thieves' Tools,25,12,,,,
6,2:15:48,Vax'ildan,Attack,Unknown,12,,,,Serpentine belt attack
6,2:16:18,Grog,Initiative,14,12,,,,
6,2:16:18,Keyleth,Initiative,18,18,,,,
6,2:16:18,Percy,Initiative,26,19,,,,
6,2:16:18,Pike,Initiative,7,7,,,,
6,2:16:18,Scanlan,Initiative,4,4,,,,
6,2:16:18,Tiberius,Initiative,19,16,,,,
6,2:16:18,Vax'ildan,Initiative,20,15,,,,
6,2:16:18,Vex'ahlia,Initiative,15,10,,,,
6,2:17:28,Percy,Acrobatics,24,19,,,,
6,2:17:53,Percy,Attack,30,19,,,,Pepperbox
6,2:18:03,Percy,Damage,9,,,9 to Door Lock,,
6,2:19:50,Tiberius,Acrobatics,22,19,,,,
6,2:22:48,Keyleth,Acrobatics,15,13,,,,
6,2:24:31,Grog,Athletics,24,16,,12 to Duergar Guard,,"Damage from meathook, restrained"
6,2:25:15,Grog,Attack,24,16,,,,Pull guard's jaw down
6,2:25:28,Grog,Damage,15,,,15 to Duergar Guard,1,
6,2:27:39,Percy,Tinkering,12,3,,,,
6,2:28:21,Vex'ahlia,Insight,Unknown,Unknown,,,,Low
6,2:28:21,Vax'ildan,Insight,Unknown,Unknown,,,,
6,2:28:45,Pike,Insight,15,11,,,,
6,2:28:45,Scanlan,Insight,19,19,,,,
6,2:29:24,Vax'ildan,Thieves' Tools,Nat1,1,,,,
6,2:30:38,Scanlan,Healing,9,,,,,"Healing Word on Kima, Kima heals 9 points"
6,2:31:13,Percy,Damage,15,,,,,
6,2:31:16,Percy,Damage,10,,,,,
6,2:42:13,Tiberius,Persuasion,12,3,,,,
6,2:47:15,Scanlan,Persuasion,16,7,,,,
6,2:47:15,Vax'ildan,Persuasion,Unknown,Unknown,,,,
7,0:21:25,Keyleth,Perception,27,17,,,,
7,0:21:25,Percy,Perception,24,17,,,,
7,0:21:25,Pike,Perception,13,5,,,,
7,0:21:25,Scanlan,Perception,10,10,,,,
7,0:21:25,Tiberius,Perception,Unknown,Unknown,,,,“fail” (nat1?)
7,0:21:25,Vax'ildan,Perception,28,18,,,,
7,0:21:25,Vex'ahlia,Perception,22,12,,,,
7,0:23:34,Vax'ildan,Stealth,29,16,,,,
7,0:26:29,Vax'ildan,Perception,20,10,,,,
7,0:28:15,Vex'ahlia,Stealth,Unknown,7,,,,
7,0:29:45,Vax'ildan,Attack,Nat20,20,Y,,,Keen Dagger with Sneak Attack
7,0:30:00,Vax'ildan,Damage,59,,,59 to Blacksmith,1,
7,0:33:32,Keyleth,Stealth,Unknown,Unknown,,,,
7,0:33:32,Pike,Stealth,Unknown,Unknown,,,,
7,0:33:32,Tiberius,Stealth,Nat20,20,Y,,,
7,0:33:32,Percy,Stealth,Unknown,Unknown,,,,
7,0:33:32,Vex'ahlia,Stealth,17,8,,,,
7,0:34:43,Trinket,Stealth,11,11,,,,
7,0:36:06,Vax'ildan,Attack,15,4,,,,Keen Dagger
7,0:36:39,Vex'ahlia,Attack,17,6,,,,Arrow
7,0:36:39,Vex'ahlia,Attack,19,8,,,,Arrow
7,0:36:39,Vax'ildan,Damage,32,,,32 to Soldier 1,1,
7,0:37:21,Vex'ahlia,Damage,22,,,22 (9+13) to Soldier 2,,
7,0:37:45,Percy,Stealth,8,3,,,,
7,0:38:03,Percy,Attack,Nat20,20,Y,,,Pepperbox Force Attack
7,0:38:24,Percy,Damage,11,,,11 to Soldier 2,1,
7,0:42:11,Vax'ildan,Perception,Nat20,20,Y,,,
7,0:42:43,Vax'ildan,Perception,26,16,,,,
7,0:42:57,Vax'ildan,Thieves' Tools,16,3,,,,
7,0:46:55,Scanlan,Perception,Unknown,Unknown,,,,
7,0:47:18,Vax'ildan,Perception,17,7,,,,
7,0:49:49,Vax'ildan,Perception,14,4,,,,
7,0:52:24,Tiberius,Initiative,19,16,,,,
7,0:54:18,Vex'ahlia,Attack,21,10,,,,Arrow
7,0:54:18,Vex'ahlia,Attack,23,12,,,,Arrow
7,0:54:45,Vex'ahlia,Damage,12,,,13 (12+1 HM) to Soldier 3,,
7,0:57:27,Keyleth,Acrobatics,11,9,,,,
7,0:58:12,Keyleth,Attack,17,11,,,,Bite Attack
7,0:58:21,Keyleth,Damage,10,,,10 Piercing to Soldier 3,,
7,0:59:04,Vax'ildan,Attack,29,18,,,,Dagger
7,0:59:24,Vax'ildan,Damage,9,,,9 to Soldier 3,,
7,0:59:34,Vax'ildan,Attack,Unknown,Unknown,,,,Dagger “also hits”
7,0:59:38,Vax'ildan,Damage,9,,,9 to Soldier 3,1,
7,1:02:36,Tiberius,Attack,20,11,,,,Firebolt
7,1:02:52,Tiberius,Damage,23,,,23 to Soldier 4,,
7,1:03:36,Tiberius,Attack,22,13,,,,Firebolt
7,1:03:45,Tiberius,Damage,15,,,15 to Soldier 4,1,
7,1:05:04,Vax'ildan,Perception,17,7,,,,
7,1:07:15,Pike,Intelligence Save,Nat1,1,Y,,,Against Mind Flayer Mind Blast
7,1:07:15,Vex'ahlia,Intelligence Save,Unknown,Unknown,,,,"inaudible response, Against Mind Flayer Mind Blast"
7,1:09:56,Keyleth,Initiative,13,11,,,,
7,1:09:56,Percy,Initiative,16,9,,,,
7,1:09:56,Pike,Initiative,2,2,,,,
7,1:09:56,Scanlan,Initiative,2,2,,,,
7,1:09:56,Tiberius,Initiative,17,14,,,,
7,1:09:56,Vax'ildan,Initiative,17,12,,,,
7,1:09:56,Vex'ahlia,Initiative,9,4,,,,
7,1:10:36,Vax'ildan,Intelligence Save,23,16,,,,Vax'ildan is not stunned
7,1:14:27,Vax'ildan,Acrobatics,27,14,,,,Vax'ildan is no longer grappled
7,1:14:48,Vax'ildan,Attack,18,7,,,,Dagger with Sneak Attack
7,1:15:00,Vax'ildan,Damage,45,,,45 to Mind Flayer 1,,
7,1:16:15,Vax'ildan,Attack,19,9,,,,Dagger
7,1:16:24,Vax'ildan,Damage,8,,,8 to Mind Flayer 1,1,
7,1:19:40,Tiberius,Damage,18,,,18 to Mind Flayer 2,,
7,1:24:32,Keyleth,Perception,27,17,,,,With Advantage (Keen Sense)
7,1:24:32,Keyleth,Perception,Unknown,Unknown,,,,Disregarded due to Advantage
7,1:25:49,Vax'ildan,Perception,27,17,,,,
7,1:26:00,Percy,Religion,9,6,,,,
7,1:26:36,Pike,Religion,17,12,,,,
7,1:28:00,Scanlan,Constitution Save,15,13,,11 Poison to Scanlan,,Against Poison Fume Trap
7,1:29:03,Vex'ahlia,Attack,30,19,,,,Arrow
7,1:29:03,Vex'ahlia,Attack,16,5,,,,Arrow
7,1:29:25,Vex'ahlia,Damage,23,,,23 (15+8) to Mage,,
7,1:31:34,Vax'ildan,Stealth,Unknown,Unknown,,,,Disregarded due to Advantage
7,1:31:34,Vax'ildan,Stealth,28,15,,,,With Advantage
7,1:32:42,Vax'ildan,Perception,26,19,,,,
7,1:33:35,Tiberius,Arcana,19,13,,,,
7,1:34:33,Vex'ahlia,Constitution Save,15,15,,7 Poison to Vex'ahlia,,
7,1:34:33,Trinket,Constitution Save,14,11,,14 Poison to Trinket,,Trinket is Poisoned
7,1:36:24,Scanlan,Damage,7,,,7 to Mage,,Vicious Mockery
7,1:37:45,Vax'ildan,Stealth,Unknown,Unknown,,,,Disregarded due to Advantage
7,1:37:45,Vax'ildan,Stealth,32,19,,,,With Advantage
7,1:38:12,Vax'ildan,Perception,Nat1,1,Y,,,
7,1:38:24,Percy,Dexterity Save,24,19,,Perception,,
7,1:42:22,Scanlan,Perception,20,20,,,,
7,1:42:40,Vex'ahlia,Investigation,25,20,,,,With advantage
7,1:42:40,Vex'ahlia,Investigation,Unknown,Unknown,,,,Disregarded due to advantage
7,1:44:02,Scanlan,Arcana,Unknown,Unknown,,,,
7,1:44:34,Tiberius,Arcana,18,12,,,,
7,2:08:35,Scanlan,Healing,3,,,,,Song of Rest on Vax'ildan
7,2:08:35,Pike,Healing,18,,,,,Cure Wounds on Vax'ildan
7,2:23:46,Vax'ildan,Perception,21,17,,,,
7,2:24:11,Vax'ildan,Thieves' Tools,26,13,,,,
7,2:25:11,Vax'ildan,Perception,21,11,,,,
7,2:26:12,Vax'ildan,Perception,23,14,,,,
7,2:26:25,Vex'ahlia,Perception,10,4,,,,With advantage
7,2:26:25,Vex'ahlia,Perception,Unknown,Unknown,,,,Disregarded due to advantage
7,2:28:40,Tiberius,Stealth,27,14,,,,Call Lightning
7,2:30:43,Keyleth,Damage,32,,,"32 Lightning to Soldiers 1-5, 16 (32/2) Lightning to Soldier 6",5,Lightning Damage +2d10 for Watery Sphere
7,2:32:13,Scanlan,Damage,5,,,5 to Soldier 6,1,Vicious Mockery
7,2:34:12,Pike,Religion,14,9,,,,
7,2:36:42,Keyleth,Athletics,22,16,,,,
7,2:38:46,Tiberius,Persuasion,16,7,,,,
7,2:40:28,Tiberius,Intimidation,18,13,,,,
7,2:40:38,Vax'ildan,Stealth,Unknown,Unknown,,,,Disregarded due to advantage
7,2:40:38,Vax'ildan,Stealth,32,19,,,,With advantage
7,2:40:50,Vex'ahlia,Stealth,32,23,,,,
7,2:42:40,Tiberius,Damage,30,,,"15 (30/2) Fire to Murghol, 10 Duergar Soldiers, and Vax'ildan",,Fireball
7,2:43:58,Tiberius,Constitution Save,Unknown,Unknown,,Against Basilisk,,Very low constituion save
7,2:43:58,Tiberius,Constitution Save,10,3,,Against Basilisk.Tiberius is Restrained,,Very low constituion save
7,2:45:03,Keyleth,Initiative,9,7,,,,
7,2:45:03,Percy,Initiative,23,16,,,,
7,2:45:03,Pike,Initiative,5,5,,,,
7,2:45:03,Scanlan,Initiative,Nat20,20,Y,,,
7,2:45:03,Tiberius,Initiative,17,14,,,,
7,2:45:03,Vax'ildan,Initiative,21,16,,,,
7,2:45:03,Vex'ahlia,Initiative,19,14,,,,
7,2:47:39,Vax'ildan,Attack,18,7,Y,,,Surpise Keen Dagger with Sneak Attack
7,2:47:50,Vax'ildan,Damage,36,,,36 to Mind Flayer,,
7,2:48:18,Vax'ildan,Attack,Unknown,Unknown,,,,Flame-Tongue Dagger
7,2:48:18,Vax'ildan,Damage,7,,,7 Fire to Mind Flayer,,
7,2:48:52,Grog,Attack,Unknown,,,,,FBWH Thrown
7,2:49:00,Grog,Athletics,Unknown,,,,,
7,2:50:00,Scanlan,Constitution Save,19,17,,,,
7,2:50:42,Scanlan,Damage,29,,,"29 Lightning to Basilisk 1, 14 (29/2) to Basilisk 2",,Lightning
7,2:52:43,Scanlan,Cutting Words,5,,,,,Cutting words reaction
7,2:53:19,Vex'ahlia,Damage,17,,,"12 (17/2) to Murghol; 
8 (17/2) to Basilisk 1, 5 Soldiers, Keyleth and Tiberius; 
15 to Grog",5,Conjure Barrage
7,2:55:05,Vex'ahlia,Damage,4,,,4 to Murghol,,Hunter's Mark
7,2:56:00,Keyleth,Dexterity Save,Nat20,20,,,,
7,2:56:00,Tiberius,Dexterity Save,19,16,,,,
7,2:56:00,Grog,Dexterity Save,Unknown,Unknown,,,,
7,3:00:42,Vax'ildan,Dexterity Save,16,7,,,,
7,3:00:58,Vax'ildan,Inspiration,6,,,9 [(36/2)/2] Lightning to Vax'ildan,,Against Chain Lightning
7,3:01:22,Vex'ahlia,Dexterity Save,16,7,,36 Lightning to Vex'ahlia,,Against Chain Lightning
7,3:01:22,Scanlan,Dexterity Save,14,10,,36 Lightning to Scanlan,,Against Chain Lightning
7,3:03:32,Tiberius,Damage,23,,,"23 Fire to 5 Soldiers, 11 (23/2) Fire to Ulara",5,Fireball
7,3:04:56,Tiberius,Damage,14,,,"7 (14/2) Ice to Basilisk 2, 7 (14/2) Ice to Ulara",,Ice Knife
7,3:07:15,Keyleth,Attack,12,8,,,,Claw Attack as Scorpion
7,3:07:15,Keyleth,Attack,16,12,,,,Claw Attack as Scorpion
7,3:07:15,Keyleth,Attack,6,2,,,,Disregarded due to disadvantage
7,3:07:15,Keyleth,Attack,10,6,,,,Tail Attack as Scorpion with disadvantage
7,3:08:15,Pike,Healing,20,,,,,"Mass Cure Wounds:
Vax, Vex, Scanlan, Tiberius, Keyleth and Percy heal 20"
7,3:09:11,Percy,Attack,Unknown,Unknown,,,,Disregarded due to disdvantage
7,3:09:11,Percy,Attack,16,5,,,,Pepperbox with disadvantage
7,3:09:25,Percy,Damage,6,,,6 to Basilisk 2,,
7,3:09:26,Tiberius,Skill,10,,,,,Unknown mod
7,3:09:32,Percy,Attack,Unknown,Unknown,,,,Disregarded due to advantage
7,3:09:32,Percy,Attack,16,5,,,,Pepperbox with Disadvantage
7,3:09:32,Percy,Damage,12,,,12 to Basilisk 2,,
7,3:09:39,Tiberius,Constitution Save,10,3,,,,Tiberius is Stone
7,3:12:12,Vax'ildan,Stealth,30,17,,,,
7,3:12:38,Vax'ildan,Attack,15,4,,,,Dagger with disadvantage
7,3:12:38,Vax'ildan,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
7,3:12:38,Vax'ildan,Attack,19,9,,,,Dagger with disadvantage
7,3:12:38,Vax'ildan,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
7,3:12:57,Vax'ildan,Damage,11,,,11 to Basilisk 2,1,
7,3:14:16,Grog,Attack,Unknown,Unknown,,,,FBWH
7,3:14:16,Grog,Attack,Unknown,Unknown,,,,FBWH
7,3:14:16,Grog,Attack,Nat20,20,Y,,,FBWH
7,3:14:40,Grog,Damage,31,,,31 to Ulara,,
7,3:18:47,Vex'ahlia,Attack,Nat20,20,Y,,,Hail of Thorns
7,3:18:59,Vex'ahlia,Damage,36,,,"36 to Ulara, 36 to Grog, 36 to Mind Flayer",,Total damage likely too high
7,3:20:00,Vex'ahlia,Attack,28,17,,,,Arrow through Blazing Bowstring
7,3:20:11,Vex'ahlia,Damage,11,,,11 (9+2 Fire) to Ulara,,
7,3:25:29,Keyleth,Nature,18,8,,,,
7,3:27:14,Pike,Healing,19,,,,,Cure Wounds-Scanlan heals 19 points and is conscious
7,3:38:00,Pike,Athletics,19,14,,,,
7,3:29:24,Percy,Attack,20,9,,,,Pepperbox Ice Shot
7,3:29:38,Percy,Damage,2,,,,,No Damage – ice damage to determine to hold magma flow
7,3:30:00,Percy,Attack,16,10,,,,Pepperbox with Sharpshooter
7,3:30:25,Percy,Attack,23,12,,,,Pepperbox
7,3:30:30,Percy,Damage,9,,,9 to Murghol,,
7,3:30:42,Percy,Attack,28,17,,,,Pepperbox Fire Shot
7,3:30:58,Percy,Damage,18,,,18 (17+1 Fire) to Murghol,,
7,3:32:33,Vax'ildan,Attack,13,2,,,,Disregarded due to Luck
7,3:32:33,Vax'ildan,Attack,20,9,,,,Keen Dagger with Luck
7,3:33:11,Vax'ildan,Damage,10,,,10 to Ulara,,
7,3:33:17,Vax'ildan,Attack,29,19,,,,Dagger
7,3:33:22,Vax'ildan,Damage,10,,,10 to Ulara,,
7,3:34:49,Grog,Damage,24,,,24 to Vax'ildan,,Mindcontrolled Grog attacking vs Vax (rolled by Matt)
7,3:36:19,Scanlan,Attack,Nat20,20,Y,,,Dawn Blade
7,3:36:33,Scanlan,Damage,23,,,23 to Murghol,,
